segmentId_DB,ChildID,Age_months_actual,filename,Starttime,Endtime,Major_Choice,Num_Agreement
9951.DB1,1801_1,44.42,20190104_125104_022872,2092.91,2094.81,Don't mark,2
9123.DB1,1801_1,44.42,20190104_125104_022872,2097.51,2098.11,Non-canonical syllables,3
10536.DB1,1801_1,44.42,20190104_125104_022872,2099.05,2099.7,Non-canonical syllables,3
9564.DB1,1801_1,44.42,20190104_125104_022872,2113.38,2113.98,Non-canonical syllables,3
8337.DB1,1801_1,44.42,20190104_125104_022872,2115.14,2116.19,Non-canonical syllables,3
7602.DB1,1801_1,44.42,20190104_125104_022872,2122.92,2124.49,Non-canonical syllables,2
9224.DB1,1801_1,44.42,20190104_125104_022872,2126.75,2127.35,Non-canonical syllables,3
9588.DB1,1801_1,44.42,20190104_125104_022872,2136.61,2137.35,Laughing,3
10088.DB1,1801_1,44.42,20190104_125104_022872,2140.15,2140.82,Non-canonical syllables,3
11111.DB1,1801_1,44.42,20190104_125104_022872,2142.93,2144.81,Non-canonical syllables,2
9050.DB1,1801_1,44.42,20190104_125104_022872,2147.22,2147.88,Non-canonical syllables,2
7676.DB1,1801_1,44.42,20190104_125104_022872,2149.95,2152.24,Non-canonical syllables,2
9549.DB1,1801_1,44.42,20190104_125104_022872,2161.15,2163.99,Non-canonical syllables,3
9090.DB1,1801_1,44.42,20190104_125104_022872,2167.06,2167.79,Non-canonical syllables,2
10232.DB1,1801_1,44.42,20190104_125104_022872,2180.96,2181.56,Non-canonical syllables,3
10468.DB1,1801_1,44.42,20190104_125104_022872,2188.46,2189.2,Non-canonical syllables,3
10319.DB1,1801_1,44.42,20190104_125104_022872,2190.62,2191.38,Non-canonical syllables,3
10136.DB1,1801_1,44.42,20190104_125104_022872,2191.38,2192.18,Don't mark,3
9971.DB1,1801_1,44.42,20190104_125104_022872,2192.18,2193.38,Non-canonical syllables,3
11390.DB1,1801_1,44.42,20190104_125104_022872,2195.7,2198.83,Non-canonical syllables,3
10969.DB1,1801_1,44.42,20190104_125104_022872,2199.63,2200.24,Non-canonical syllables,3
9435.DB1,1801_1,44.42,20190104_125104_022872,2203.84,2204.44,Non-canonical syllables,3
8434.DB1,1801_1,44.42,20190104_125104_022872,2224.26,2224.86,Don't mark,3
9115.DB1,1801_1,44.42,20190104_125104_022872,2240.52,2241.64,Laughing,2
10387.DB1,1801_1,44.42,20190104_125104_022872,2251.87,2253.78,Canonical syllables,2
11288.DB1,1801_1,44.42,20190104_125104_022872,2255.67,2256.28,Non-canonical syllables,3
11419.DB1,1801_1,44.42,20190104_125104_022872,2257.19,2257.97,Non-canonical syllables,2
8567.DB1,1801_1,44.42,20190104_125104_022872,2259.43,2260.03,Non-canonical syllables,2
9787.DB1,1801_1,44.42,20190104_125104_022872,2268.34,2269.98,Non-canonical syllables,2
7361.DB1,1801_1,44.42,20190104_125104_022872,2279.88,2282.87,Non-canonical syllables,3
10415.DB1,1801_1,44.42,20190104_125104_022872,2284.03,2285.12,Non-canonical syllables,3
8430.DB1,1801_1,44.42,20190104_125104_022872,2285.12,2285.92,Non-canonical syllables,3
9337.DB1,1801_1,44.42,20190104_125104_022872,2294.92,2295.6,Non-canonical syllables,3
11223.DB1,1801_1,44.42,20190104_125104_022872,2303.13,2304.62,Non-canonical syllables,3
9713.DB1,1801_1,44.42,20190104_125104_022872,2306.66,2307.4,Don't mark,2
10652.DB1,1801_1,44.42,20190104_125104_022872,2308.65,2309.25,Don't mark,2
9775.DB1,1801_1,44.42,20190104_125104_022872,2310.79,2311.4,Don't mark,3
9638.DB1,1801_1,44.42,20190104_125104_022872,2318.32,2319.6,Non-canonical syllables,3
10905.DB1,1801_1,44.42,20190104_125104_022872,2320.51,2321.11,Non-canonical syllables,3
9639.DB1,1801_1,44.42,20190104_125104_022872,2334.74,2335.42,Laughing,3
10788.DB1,1801_1,44.42,20190104_125104_022872,2336.62,2337.38,Non-canonical syllables,3
8163.DB1,1801_1,44.42,20190104_125104_022872,2349.05,2349.65,Non-canonical syllables,3
10206.DB1,1801_1,44.42,20190104_125104_022872,2351.07,2351.67,Non-canonical syllables,3
8070.DB1,1801_1,44.42,20190104_125104_022872,2352.48,2353.26,Non-canonical syllables,3
9921.DB1,1801_1,44.42,20190104_125104_022872,2354.28,2354.88,Non-canonical syllables,3
8264.DB1,1801_1,44.42,20190104_125104_022872,2368.64,2369.3,Canonical syllables,2
9238.DB1,1801_1,44.42,20190104_125104_022872,5433.94,5434.54,Don't mark,3
9058.DB1,1801_1,44.42,20190104_125104_022872,5442.85,5443.45,Don't mark,3
9315.DB1,1801_1,44.42,20190104_125104_022872,5506.07,5507.59,Don't mark,3
8328.DB1,1801_1,44.42,20190104_125104_022872,5520.43,5521.03,Don't mark,3
11290.DB1,1801_1,44.42,20190104_125104_022872,5544.81,5546.03,Don't mark,3
10201.DB1,1801_1,44.42,20190104_125104_022872,5548.93,5549.94,Don't mark,3
10723.DB1,1801_1,44.42,20190104_125104_022872,5549.94,5550.78,Don't mark,2
11394.DB1,1801_1,44.42,20190104_125104_022872,5550.78,5551.79,Don't mark,3
7416.DB1,1801_1,44.42,20190104_125104_022872,5575.32,5575.92,Don't mark,3
11065.DB1,1801_1,44.42,20190104_125104_022872,5600.74,5601.91,Don't mark,3
8093.DB1,1801_1,44.42,20190104_125104_022872,5603.72,5604.33,Non-canonical syllables,2
11245.DB1,1801_1,44.42,20190104_125104_022872,5606.02,5607.31,Don't mark,3
8485.DB1,1801_1,44.42,20190104_125104_022872,5611.57,5612.57,Don't mark,2
9614.DB1,1801_1,44.42,20190104_125104_022872,5616.32,5618.54,Non-canonical syllables,3
10548.DB1,1801_1,44.42,20190104_125104_022872,5618.54,5619.52,Don't mark,3
10767.DB1,1801_1,44.42,20190104_125104_022872,5619.52,5620.85,Don't mark,3
10469.DB1,1801_1,44.42,20190104_125104_022872,5621.68,5622.28,Non-canonical syllables,3
8548.DB1,1801_1,44.42,20190104_125104_022872,5623.84,5624.45,Non-canonical syllables,3
11060.DB1,1801_1,44.42,20190104_125104_022872,5627.27,5627.87,Canonical syllables,2
10098.DB1,1801_1,44.42,20190104_125104_022872,5628.67,5629.33,Don't mark,3
10278.DB1,1801_1,44.42,20190104_125104_022872,5636.02,5636.76,Don't mark,3
8167.DB1,1801_1,44.42,20190104_125104_022872,5636.76,5637.79,Don't mark,3
9884.DB1,1801_1,44.42,20190104_125104_022872,5647.36,5647.96,Don't mark,3
9700.DB1,1801_1,44.42,20190104_125104_022872,7463.76,7464.36,Don't mark,3
10100.DB1,1801_1,44.42,20190104_125104_022872,7469.13,7470.17,Laughing,3
10909.DB1,1801_1,44.42,20190104_125104_022872,7475.61,7476.21,Non-canonical syllables,2
11117.DB1,1801_1,44.42,20190104_125104_022872,9339.87,9340.52,Laughing,2
9281.DB1,1801_1,44.42,20190104_125104_022872,9445.39,9446,Don't mark,3
8331.DB1,1801_1,44.42,20190104_125104_022872,9477.07,9477.67,Non-canonical syllables,3
8618.DB1,1801_1,44.42,20190104_125104_022872,10554.14,10556.31,Don't mark,3
10432.DB1,1801_1,44.42,20190104_125104_022872,10557.16,10557.83,Don't mark,3
10398.DB1,1801_1,44.42,20190104_125104_022872,10563.88,10564.58,Don't mark,3
9849.DB1,1801_1,44.42,20190104_125104_022872,10578.74,10579.34,Non-canonical syllables,2
10617.DB1,1801_1,44.42,20190104_125104_022872,10581.5,10582.12,Don't mark,2
9477.DB1,1801_1,44.42,20190104_125104_022872,10586.33,10586.93,Don't mark,2
11306.DB1,1801_1,44.42,20190104_125104_022872,10588.18,10588.78,Don't mark,2
9978.DB1,1801_1,44.42,20190104_125104_022872,10594.52,10595.65,Don't mark,3
9113.DB1,1801_1,44.42,20190104_125104_022872,10597.22,10597.82,Don't mark,3
10115.DB1,1801_1,44.42,20190104_125104_022872,10600.82,10601.67,Don't mark,3
10057.DB1,1801_1,44.42,20190104_125104_022872,10603.23,10604.56,Don't mark,3
8432.DB1,1801_1,44.42,20190104_125104_022872,10604.56,10605.18,Don't mark,3
8772.DB1,1801_1,44.42,20190104_125104_022872,10605.98,10606.58,Non-canonical syllables,3
11193.DB1,1801_1,44.42,20190104_125104_022872,10658.39,10659.09,None,0
11185.DB1,1801_1,44.42,20190104_125104_022872,10688.85,10690.71,Don't mark,3
10005.DB1,1801_1,44.42,20190104_125104_022872,10692.02,10692.98,Canonical syllables,2
8766.DB1,1801_1,44.42,20190104_125104_022872,10695.29,10696.49,Don't mark,3
10655.DB1,1801_1,44.42,20190104_125104_022872,10697.68,10698.39,Don't mark,2
11061.DB1,1801_1,44.42,20190104_125104_022872,10698.39,10699.42,Don't mark,2
9908.DB1,1801_1,44.42,20190104_125104_022872,10701.06,10701.67,Don't mark,3
10175.DB1,1801_1,44.42,20190104_125104_022872,10702.59,10703.2,Don't mark,3
8382.DB1,1801_1,44.42,20190104_125104_022872,10703.2,10704.2,Don't mark,3
8681.DB1,1801_1,44.42,20190104_125104_022872,10705.34,10706.07,Don't mark,3
8970.DB1,1801_1,44.42,20190104_125104_022872,10706.88,10707.77,Non-canonical syllables,2
7473.DB1,1801_1,44.42,20190104_125104_022872,10715.32,10715.92,Non-canonical syllables,3
7400.DB1,1801_1,44.42,20190104_125104_022872,10719.66,10720.26,Don't mark,3
11031.DB1,1801_1,44.42,20190104_125104_022872,10753.1,10753.7,Non-canonical syllables,3
11327.DB1,1801_1,44.42,20190104_125104_022872,10760.23,10761.63,Don't mark,3
11090.DB1,1801_1,44.42,20190104_125104_022872,10764.51,10765.11,Don't mark,2
8993.DB1,1801_1,44.42,20190104_125104_022872,11420.52,11421.12,Non-canonical syllables,2
9579.DB1,1801_1,44.42,20190104_125104_022872,11421.95,11422.78,Laughing,2
10737.DB1,1801_1,44.42,20190104_125104_022872,11425.87,11426.52,Laughing,3
8282.DB1,1801_1,44.42,20190104_125104_022872,11429.37,11429.97,Don't mark,3
7476.DB1,1801_1,44.42,20190104_125104_022872,11441.42,11442.95,Non-canonical syllables,2
8559.DB1,1801_1,44.42,20190104_125104_022872,11444.03,11444.64,Non-canonical syllables,3
10467.DB1,1801_1,44.42,20190104_125104_022872,11445.92,11446.52,Laughing,3
9956.DB1,1801_1,44.42,20190104_125104_022872,11464.99,11465.9,Non-canonical syllables,2
9567.DB1,1801_1,44.42,20190104_125104_022872,11466.7,11467.76,Non-canonical syllables,2
7726.DB1,1801_1,44.42,20190104_125104_022872,11469.4,11470.62,Non-canonical syllables,3
11029.DB1,1801_1,44.42,20190104_125104_022872,11472.33,11473.08,Laughing,3
10193.DB1,1801_1,44.42,20190104_125104_022872,11478.49,11479.09,Don't mark,3
9577.DB1,1801_1,44.42,20190104_125104_022872,11479.89,11480.49,Laughing,2
9976.DB1,1801_1,44.42,20190104_125104_022872,11481.32,11481.93,Don't mark,3
9358.DB1,1801_1,44.42,20190104_125104_022872,11484.63,11485.23,Don't mark,3
11248.DB1,1801_1,44.42,20190104_125104_022872,11486.99,11487.88,Laughing,2
7991.DB1,1801_1,44.42,20190104_125104_022872,11489.11,11489.71,Don't mark,2
7952.DB1,1801_1,44.42,20190104_125104_022872,11490.55,11491.18,Laughing,3
10168.DB1,1801_1,44.42,20190104_125104_022872,11492.39,11493.03,None,0
9922.DB1,1801_1,44.42,20190104_125104_022872,11494.94,11495.54,Non-canonical syllables,3
8007.DB1,1801_1,44.42,20190104_125104_022872,11498.98,11499.83,Laughing,3
10521.DB1,1801_1,44.42,20190104_125104_022872,11505.87,11506.61,Non-canonical syllables,2
8349.DB1,1801_1,44.42,20190104_125104_022872,11510.66,11511.64,Don't mark,3
10388.DB1,1801_1,44.42,20190104_125104_022872,11512.44,11513.16,Non-canonical syllables,2
8377.DB1,1801_1,44.42,20190104_125104_022872,11513.96,11514.84,None,0
8950.DB1,1801_1,44.42,20190104_125104_022872,11518.85,11519.65,Laughing,2
11363.DB1,1801_1,44.42,20190104_125104_022872,11520.65,11521.39,Laughing,3
8599.DB1,1801_1,44.42,20190104_125104_022872,11525.98,11526.58,Non-canonical syllables,3
10699.DB1,1801_1,44.42,20190104_125104_022872,11528.1,11528.86,Non-canonical syllables,3
10442.DB1,1801_1,44.42,20190104_125104_022872,11530.79,11531.39,Laughing,2
8488.DB1,1801_1,44.42,20190104_125104_022872,11533.42,11534.03,Laughing,3
8714.DB1,1801_1,44.42,20190104_125104_022872,11535.47,11536.5,Don't mark,3
10128.DB1,1801_1,44.42,20190104_125104_022872,11538.64,11539.68,Non-canonical syllables,2
7813.DB1,1801_1,44.42,20190104_125104_022872,11542.67,11543.37,Don't mark,3
11271.DB1,1801_1,44.42,20190104_125104_022872,11546.34,11546.94,Non-canonical syllables,3
9453.DB1,1801_1,44.42,20190104_125104_022872,11553.03,11553.63,Don't mark,3
9763.DB1,1801_1,44.42,20190104_125104_022872,11555.82,11556.68,Non-canonical syllables,3
10236.DB1,1801_1,44.42,20190104_125104_022872,11558.29,11559.27,Laughing,3
9409.DB1,1801_1,44.42,20190104_125104_022872,11564.5,11565.1,Don't mark,2
11126.DB1,1801_1,44.42,20190104_125104_022872,11569.31,11570.43,Laughing,2
7852.DB1,1801_1,44.42,20190104_125104_022872,11572.29,11572.89,None,0
10183.DB1,1801_1,44.42,20190104_125104_022872,11578.8,11579.4,Don't mark,3
7702.DB1,1801_1,44.42,20190104_125104_022872,11596.07,11596.78,Laughing,3
11141.DB1,1801_1,44.42,20190104_125104_022872,11608.35,11608.95,Non-canonical syllables,3
9087.DB1,1801_1,44.42,20190104_125104_022872,11610.42,11611.48,Non-canonical syllables,3
11413.DB1,1801_1,44.42,20190104_125104_022872,11636.63,11638.72,Non-canonical syllables,2
8142.DB1,1801_1,44.42,20190104_125104_022872,11643.18,11645.93,Non-canonical syllables,3
8522.DB1,1801_1,44.42,20190104_125104_022872,11655.71,11657.55,Non-canonical syllables,3
10930.DB1,1801_1,44.42,20190104_125104_022872,12925.84,12926.44,Non-canonical syllables,3
8154.DB1,1801_1,44.42,20190104_125104_022872,12927.66,12928.26,Non-canonical syllables,3
8350.DB1,1801_1,44.42,20190104_125104_022872,12936.17,12936.78,Don't mark,3
9057.DB1,1801_1,44.42,20190104_125104_022872,12939.61,12940.55,Don't mark,3
11299.DB1,1801_1,44.42,20190104_125104_022872,12942.35,12943.24,Non-canonical syllables,3
10453.DB1,1801_1,44.42,20190104_125104_022872,12948.2,12949.12,Non-canonical syllables,3
8828.DB1,1801_1,44.42,20190104_125104_022872,12965.59,12967.49,Laughing,2
9316.DB1,1801_1,44.42,20190104_125104_022872,12987.11,12987.71,Non-canonical syllables,3
10843.DB1,1801_1,44.42,20190104_125104_022872,12990.15,12990.81,Non-canonical syllables,3
10668.DB1,1801_1,44.42,20190104_125104_022872,12995.38,12996.33,Don't mark,2
11048.DB1,1801_1,44.42,20190104_125104_022872,13012.9,13014.54,Non-canonical syllables,2
11256.DB1,1801_1,44.42,20190104_125104_022872,13015.7,13017.43,Laughing,3
7783.DB1,1801_1,44.42,20190104_125104_022872,13020.11,13021.53,Laughing,2
8730.DB1,1801_1,44.42,20190104_125104_022872,13021.53,13023.08,Don't mark,2
10389.DB1,1801_1,44.42,20190104_125104_022872,13030.27,13031.15,None,0
11015.DB1,1801_1,44.42,20190104_125104_022872,13032.37,13034.78,Laughing,3
9214.DB1,1801_1,44.42,20190104_125104_022872,13036.79,13039.55,Laughing,2
8374.DB1,1801_1,44.42,20190104_125104_022872,13049.04,13049.71,Don't mark,2
8583.DB1,1801_1,44.42,20190104_125104_022872,13050.88,13051.56,Non-canonical syllables,3
9686.DB1,1801_1,44.42,20190104_125104_022872,13056.35,13058.63,Don't mark,3
10493.DB1,1801_1,44.42,20190104_125104_022872,13061.26,13064.63,Non-canonical syllables,3
10405.DB1,1801_1,44.42,20190104_125104_022872,13066.39,13066.99,Non-canonical syllables,3
7746.DB1,1801_1,44.42,20190104_125104_022872,13068.33,13068.94,Non-canonical syllables,3
9063.DB1,1801_1,44.42,20190104_125104_022872,13069.76,13070.77,Non-canonical syllables,2
8878.DB1,1801_1,44.42,20190104_125104_022872,13077.17,13077.97,Non-canonical syllables,3
11033.DB1,1801_1,44.42,20190104_125104_022872,13090.36,13091.1,Don't mark,3
11361.DB1,1801_1,44.42,20190104_125104_022872,13093.4,13094.43,Don't mark,3
10348.DB1,1801_1,44.42,20190104_125104_022872,13123.74,13124.6,Don't mark,3
10659.DB1,1801_1,44.42,20190104_125104_022872,13126.34,13127,Non-canonical syllables,3
9451.DB1,1801_1,44.42,20190104_125104_022872,13129.88,13132.08,Non-canonical syllables,3
7985.DB1,1801_1,44.42,20190104_125104_022872,13132.08,13133.1,Laughing,3
10052.DB1,1801_1,44.42,20190104_125104_022872,13134.25,13135.1,Don't mark,3
7884.DB1,1801_1,44.42,20190104_125104_022872,13142.58,13143.29,Don't mark,3
10207.DB1,1801_1,44.42,20190104_125104_022872,13148.3,13149.49,Don't mark,3
11247.DB1,1801_1,44.42,20190104_125104_022872,13150.29,13151,Laughing,3
8813.DB1,1801_1,44.42,20190104_125104_022872,13163.05,13164.11,Laughing,2
7749.DB1,1801_1,44.42,20190104_125104_022872,13166.66,13167.33,Non-canonical syllables,2
10289.DB1,1801_1,44.42,20190104_125104_022872,13779.9,13781.04,Don't mark,3
8967.DB1,1801_1,44.42,20190104_125104_022872,13788.34,13789.02,Don't mark,3
10516.DB1,1801_1,44.42,20190104_125104_022872,13831.76,13832.44,Don't mark,3
10233.DB1,1801_1,44.42,20190104_125104_022872,13876.32,13878.06,Non-canonical syllables,2
10581.DB1,1801_1,44.42,20190104_125104_022872,13878.06,13879.06,Don't mark,3
11081.DB1,1801_1,44.42,20190104_125104_022872,13879.06,13879.73,Laughing,3
10679.DB1,1801_1,44.42,20190104_125104_022872,13881.17,13881.8,Laughing,2
10720.DB1,1801_1,44.42,20190104_125104_022872,13882.97,13884.87,Laughing,3
8996.DB1,1801_1,44.42,20190104_125104_022872,13885.67,13886.27,Don't mark,3
7497.DB1,1801_1,44.42,20190104_125104_022872,13889.68,13890.28,Canonical syllables,2
10131.DB1,1801_1,44.42,20190104_125104_022872,13893.87,13895.35,Non-canonical syllables,3
10531.DB1,1801_1,44.42,20190104_125104_022872,13907.29,13908.02,Don't mark,3
11393.DB1,1801_1,44.42,20190104_125104_022872,13910.54,13911.17,Non-canonical syllables,3
8156.DB1,1801_1,44.42,20190104_125104_022872,13914.69,13915.29,Laughing,2
8874.DB1,1801_1,44.42,20190104_125104_022872,13916.39,13917.03,None,0
9790.DB1,1801_1,44.42,20190104_125104_022872,13920.28,13920.88,Non-canonical syllables,3
8748.DB1,1801_1,44.42,20190104_125104_022872,13960.17,13963.41,Don't mark,3
9344.DB1,1801_1,44.42,20190104_125104_022872,13964.26,13965.53,Non-canonical syllables,2
10577.DB1,1801_1,44.42,20190104_125104_022872,13974.25,13974.85,Non-canonical syllables,3
10502.DB1,1801_1,44.42,20190104_125104_022872,13975.73,13976.34,Laughing,2
10789.DB1,1801_1,44.42,20190104_125104_022872,13978.78,13979.39,Don't mark,3
10684.DB1,1801_1,44.42,20190104_125104_022872,13990.57,13991.18,Canonical syllables,2
9682.DB1,1801_1,44.42,20190104_125104_022872,14001.11,14001.72,Non-canonical syllables,2
9132.DB1,1801_1,44.42,20190104_125104_022872,14007.3,14008.94,Don't mark,2
10224.DB1,1801_1,44.42,20190104_125104_022872,14013.31,14013.93,Non-canonical syllables,2
9144.DB1,1801_1,44.42,20190104_125104_022872,14014.93,14015.55,Don't mark,3
9364.DB1,1801_1,44.42,20190104_125104_022872,14016.35,14017.04,Non-canonical syllables,2
8448.DB1,1801_1,44.42,20190104_125104_022872,14017.84,14019.07,Don't mark,3
8010.DB1,1801_1,44.42,20190104_125104_022872,14019.99,14020.63,Non-canonical syllables,3
11158.DB1,1801_1,44.42,20190104_125104_022872,14024.88,14027.7,Non-canonical syllables,2
9596.DB1,1801_1,44.42,20190104_125104_022872,14048.77,14049.39,Non-canonical syllables,3
9199.DB1,1801_1,44.42,20190104_125104_022872,14057.55,14058.15,Don't mark,3
10759.DB1,1801_1,44.42,20190104_125104_022872,15027.58,15028.88,Non-canonical syllables,3
8852.DB1,1801_1,44.42,20190104_125104_022872,15030.98,15031.98,Don't mark,3
10249.DB1,1801_1,44.42,20190104_125104_022872,15109.08,15109.68,Non-canonical syllables,3
7766.DB1,1801_1,44.42,20190104_125104_022872,15139.57,15140.19,Don't mark,2
9098.DB1,1801_1,44.42,20190104_125104_022872,15147.81,15148.82,Don't mark,3
10692.DB1,1801_1,44.42,20190104_125104_022872,15211.58,15212.18,Don't mark,2
10015.DB1,1801_1,44.42,20190104_125104_022872,15216.46,15217.16,Don't mark,2
9187.DB1,1801_1,44.42,20190104_125104_022872,15218.76,15219.36,Non-canonical syllables,3
7963.DB1,1801_1,44.42,20190104_125104_022872,15250.33,15251.2,Don't mark,3
7554.DB1,1801_1,44.42,20190104_125104_022872,15252.63,15253.63,Don't mark,3
9635.DB1,1801_1,44.42,20190104_125104_022872,15254.58,15256.34,Non-canonical syllables,3
8280.DB1,1801_1,44.42,20190104_125104_022872,16213.87,16214.72,Don't mark,3
9957.DB1,1801_1,44.42,20190104_125104_022872,16214.72,16215.38,Non-canonical syllables,3
10560.DB1,1801_1,44.42,20190104_125104_022872,16224.49,16225.17,Don't mark,3
10496.DB1,1801_1,44.42,20190104_125104_022872,16226.63,16227.5,None,0
9347.DB1,1801_1,44.42,20190104_125104_022872,16228.35,16228.99,Don't mark,3
9692.DB1,1801_1,44.42,20190104_125104_022872,16232.83,16233.65,Laughing,2
8776.DB1,1801_1,44.42,20190104_125104_022872,16234.52,16235.12,Non-canonical syllables,2
11192.DB1,1801_1,44.42,20190104_125104_022872,16236.3,16236.98,Don't mark,3
8265.DB1,1801_1,44.42,20190104_125104_022872,16258.57,16259.26,Canonical syllables,2
9461.DB1,1801_1,44.42,20190104_125104_022872,16259.26,16260.26,Don't mark,3
7931.DB1,1801_1,44.42,20190104_125104_022872,16260.26,16260.86,Don't mark,2
9094.DB1,1801_1,44.42,20190104_125104_022872,16361.26,16361.86,Don't mark,3
10958.DB1,1801_1,44.42,20190104_125104_022872,17391.04,17392.98,Non-canonical syllables,2
9406.DB1,1801_1,44.42,20190104_125104_022872,17395.7,17398.34,Non-canonical syllables,3
8081.DB1,1801_1,44.42,20190104_125104_022872,17503.59,17504.19,Non-canonical syllables,3
11241.DB1,1801_1,44.42,20190104_125104_022872,17576.52,17577.12,Non-canonical syllables,3
