idx,AudioData,Answer,Age,ChildID
25919,1945626953,Non-Canonical,219,3211_1
25920,3339889622,Laughing,219,3211_1
25921,3339889622,Laughing,219,3211_1
25922,3339889622,Non-Canonical,219,3211_1
25923,3339889622,Non-Canonical,219,3211_1
25924,3339889622,Laughing,219,3211_1
25925,7027955176,Junk,219,3211_1
25926,7027955176,Non-Canonical,219,3211_1
25927,7027955176,Non-Canonical,219,3211_1
25928,7027955176,Non-Canonical,219,3211_1
25929,7027955176,Crying,219,3211_1
25930,9866242269,Crying,219,3211_1
25931,9866242269,Non-Canonical,219,3211_1
25932,9866242269,Crying,219,3211_1
25933,9866242269,Non-Canonical,219,3211_1
25934,9866242269,Crying,219,3211_1
25935,1617270117,Canonical,219,3211_1
25936,1617270117,Non-Canonical,219,3211_1
25937,1617270117,Crying,219,3211_1
25938,1617270117,Canonical,219,3211_1
25939,1617270117,Junk,219,3211_1
25940,2935274912,Crying,219,3211_1
25941,2935274912,Crying,219,3211_1
25942,2935274912,Crying,219,3211_1
25943,2935274912,Crying,219,3211_1
25944,2935274912,Crying,219,3211_1
25945,8460751679,Crying,219,3211_1
25946,8460751679,Non-Canonical,219,3211_1
25947,8460751679,Crying,219,3211_1
25948,8460751679,Crying,219,3211_1
25949,8460751679,Crying,219,3211_1
25950,4218644228,Junk,219,3211_1
25951,4218644228,Junk,219,3211_1
25952,4218644228,Junk,219,3211_1
25953,4218644228,Non-Canonical,219,3211_1
25954,4218644228,Junk,219,3211_1
25955,9807803270,Crying,219,3211_1
25956,9807803270,Crying,219,3211_1
25957,9807803270,Crying,219,3211_1
25958,9807803270,Crying,219,3211_1
25959,9807803270,Crying,219,3211_1
25960,3391974488,Non-Canonical,219,3211_1
25961,3391974488,Crying,219,3211_1
25962,3391974488,Crying,219,3211_1
25963,3391974488,Crying,219,3211_1
25964,3391974488,Crying,219,3211_1
25965,7690581006,Laughing,219,3211_1
25966,7690581006,Non-Canonical,219,3211_1
25967,7690581006,Canonical,219,3211_1
25968,7690581006,Junk,219,3211_1
25969,7690581006,Non-Canonical,219,3211_1
25970,2243149423,Junk,219,3211_1
25971,2243149423,Non-Canonical,219,3211_1
25972,2243149423,Laughing,219,3211_1
25973,2243149423,Junk,219,3211_1
25974,2243149423,Junk,219,3211_1
25975,2782236954,Non-Canonical,219,3211_1
25976,2782236954,Crying,219,3211_1
25977,2782236954,Crying,219,3211_1
25978,2782236954,Canonical,219,3211_1
25979,2782236954,Non-Canonical,219,3211_1
25980,1599843530,Crying,219,3211_1
25981,1599843530,Canonical,219,3211_1
25982,1599843530,Non-Canonical,219,3211_1
25983,1599843530,Crying,219,3211_1
25984,1599843530,Crying,219,3211_1
25985,6569173622,Non-Canonical,219,3211_1
25986,6569173622,Crying,219,3211_1
25987,6569173622,Crying,219,3211_1
25988,6569173622,Crying,219,3211_1
25989,6569173622,Crying,219,3211_1
25990,671070288,Non-Canonical,219,3211_1
25991,671070288,Laughing,219,3211_1
25992,671070288,Non-Canonical,219,3211_1
25993,671070288,Non-Canonical,219,3211_1
25994,671070288,Non-Canonical,219,3211_1
25995,3756279304,Junk,219,3211_1
25996,3756279304,Junk,219,3211_1
25997,3756279304,Junk,219,3211_1
25998,3756279304,Junk,219,3211_1
25999,3756279304,Junk,219,3211_1
26000,986323433,Junk,219,3211_1
26001,986323433,Junk,219,3211_1
26002,986323433,Crying,219,3211_1
26003,986323433,Junk,219,3211_1
26004,986323433,Crying,219,3211_1
26005,3192616273,Non-Canonical,219,3211_1
26006,3192616273,Crying,219,3211_1
26007,3192616273,Crying,219,3211_1
26008,3192616273,Crying,219,3211_1
26009,3192616273,Junk,219,3211_1
26010,6824752578,Crying,219,3211_1
26011,6824752578,Crying,219,3211_1
26012,6824752578,Crying,219,3211_1
26013,6824752578,Crying,219,3211_1
26014,6824752578,Crying,219,3211_1
26015,2418035743,Crying,219,3211_1
26016,2418035743,Crying,219,3211_1
26017,2418035743,Non-Canonical,219,3211_1
26018,2418035743,Non-Canonical,219,3211_1
26019,2418035743,Non-Canonical,219,3211_1
26020,5081242569,Non-Canonical,219,3211_1
26021,5081242569,Non-Canonical,219,3211_1
26022,5081242569,Crying,219,3211_1
26023,5081242569,Non-Canonical,219,3211_1
26024,5081242569,Crying,219,3211_1
26025,9329128046,Non-Canonical,219,3211_1
26026,9329128046,Crying,219,3211_1
26027,9329128046,Laughing,219,3211_1
26028,9329128046,Non-Canonical,219,3211_1
26029,9329128046,Non-Canonical,219,3211_1
26030,28015045,Non-Canonical,219,3211_1
26031,28015045,Crying,219,3211_1
26032,28015045,Crying,219,3211_1
26033,28015045,Crying,219,3211_1
26034,28015045,Crying,219,3211_1
26035,6395723863,Crying,219,3211_1
26036,6395723863,Crying,219,3211_1
26037,6395723863,Non-Canonical,219,3211_1
26038,6395723863,Crying,219,3211_1
26039,6395723863,Crying,219,3211_1
26040,9298278576,Junk,219,3211_1
26041,9298278576,Junk,219,3211_1
26042,9298278576,Laughing,219,3211_1
26043,9298278576,Crying,219,3211_1
26044,9298278576,Crying,219,3211_1
26045,7558600737,Non-Canonical,219,3211_1
26046,7558600737,Crying,219,3211_1
26047,7558600737,Crying,219,3211_1
26048,7558600737,Junk,219,3211_1
26049,7558600737,Crying,219,3211_1
26050,4832448553,Junk,219,3211_1
26051,4832448553,Junk,219,3211_1
26052,4832448553,Crying,219,3211_1
26053,4832448553,Non-Canonical,219,3211_1
26054,4832448553,Junk,219,3211_1
26055,2094826598,Crying,219,3211_1
26056,2094826598,Crying,219,3211_1
26057,2094826598,Crying,219,3211_1
26058,2094826598,Crying,219,3211_1
26059,2094826598,Non-Canonical,219,3211_1
26060,8130461622,Non-Canonical,219,3211_1
26061,8130461622,Crying,219,3211_1
26062,8130461622,Non-Canonical,219,3211_1
26063,8130461622,Laughing,219,3211_1
26064,8130461622,Non-Canonical,219,3211_1
26065,5126172404,Crying,219,3211_1
26066,5126172404,Non-Canonical,219,3211_1
26067,5126172404,Non-Canonical,219,3211_1
26068,5126172404,Non-Canonical,219,3211_1
26069,5126172404,Non-Canonical,219,3211_1
26070,2221674447,Crying,219,3211_1
26071,2221674447,Junk,219,3211_1
26072,2221674447,Laughing,219,3211_1
26073,2221674447,Crying,219,3211_1
26074,2221674447,Non-Canonical,219,3211_1
26075,9809583440,Canonical,219,3211_1
26076,9809583440,Non-Canonical,219,3211_1
26077,9809583440,Non-Canonical,219,3211_1
26078,9809583440,Canonical,219,3211_1
26079,9809583440,Crying,219,3211_1
26080,2464562553,Canonical,219,3211_1
26081,2464562553,Crying,219,3211_1
26082,2464562553,Crying,219,3211_1
26083,2464562553,Non-Canonical,219,3211_1
26084,2464562553,Crying,219,3211_1
26085,907222867,Laughing,219,3211_1
26086,907222867,Non-Canonical,219,3211_1
26087,907222867,Non-Canonical,219,3211_1
26088,907222867,Non-Canonical,219,3211_1
26089,907222867,Non-Canonical,219,3211_1
26090,2793175485,Crying,219,3211_1
26091,2793175485,Crying,219,3211_1
26092,2793175485,Crying,219,3211_1
26093,2793175485,Junk,219,3211_1
26094,2793175485,Crying,219,3211_1
26095,694206813,Crying,219,3211_1
26096,694206813,Crying,219,3211_1
26097,694206813,Crying,219,3211_1
26098,694206813,Crying,219,3211_1
26099,694206813,Crying,219,3211_1
26100,3350861340,Non-Canonical,219,3211_1
26101,3350861340,Non-Canonical,219,3211_1
26102,3350861340,Junk,219,3211_1
26103,3350861340,Crying,219,3211_1
26104,3350861340,Canonical,219,3211_1
26105,5516214535,Crying,219,3211_1
26106,5516214535,Non-Canonical,219,3211_1
26107,5516214535,Crying,219,3211_1
26108,5516214535,Crying,219,3211_1
26109,5516214535,Crying,219,3211_1
26110,6886379121,Laughing,219,3211_1
26111,6886379121,Crying,219,3211_1
26112,6886379121,Laughing,219,3211_1
26113,6886379121,Crying,219,3211_1
26114,6886379121,Crying,219,3211_1
26115,8976074135,Crying,219,3211_1
26116,8976074135,Crying,219,3211_1
26117,8976074135,Crying,219,3211_1
26118,8976074135,Crying,219,3211_1
26119,8976074135,Crying,219,3211_1
26120,7336451787,Non-Canonical,219,3211_1
26121,7336451787,Crying,219,3211_1
26122,7336451787,Crying,219,3211_1
26123,7336451787,Crying,219,3211_1
26124,7336451787,Canonical,219,3211_1
26125,7774167600,Non-Canonical,219,3211_1
26126,7774167600,Non-Canonical,219,3211_1
26127,7774167600,Non-Canonical,219,3211_1
26128,7774167600,Non-Canonical,219,3211_1
26129,7774167600,Non-Canonical,219,3211_1
26130,8951616069,Non-Canonical,219,3211_1
26131,8951616069,Junk,219,3211_1
26132,8951616069,Junk,219,3211_1
26133,8951616069,Junk,219,3211_1
26134,8951616069,Junk,219,3211_1
26135,8287989177,Laughing,219,3211_1
26136,8287989177,Junk,219,3211_1
26137,8287989177,Junk,219,3211_1
26138,8287989177,Non-Canonical,219,3211_1
26139,8287989177,Crying,219,3211_1
26140,9966405761,Crying,219,3211_1
26141,9966405761,Non-Canonical,219,3211_1
26142,9966405761,Crying,219,3211_1
26143,9966405761,Crying,219,3211_1
26144,9966405761,Crying,219,3211_1
26145,7758512040,Crying,219,3211_1
26146,7758512040,Non-Canonical,219,3211_1
26147,7758512040,Non-Canonical,219,3211_1
26148,7758512040,Non-Canonical,219,3211_1
26149,7758512040,Crying,219,3211_1
26150,5634757777,Crying,219,3211_1
26151,5634757777,Non-Canonical,219,3211_1
26152,5634757777,Crying,219,3211_1
26153,5634757777,Laughing,219,3211_1
26154,5634757777,Junk,219,3211_1
26155,1014165255,Crying,219,3211_1
26156,1014165255,Laughing,219,3211_1
26157,1014165255,Crying,219,3211_1
26158,1014165255,Non-Canonical,219,3211_1
26159,1014165255,Crying,219,3211_1
26160,5854232823,Laughing,219,3211_1
26161,5854232823,Crying,219,3211_1
26162,5854232823,Crying,219,3211_1
26163,5854232823,Non-Canonical,219,3211_1
26164,5854232823,Laughing,219,3211_1
26165,6145604386,Non-Canonical,219,3211_1
26166,6145604386,Crying,219,3211_1
26167,6145604386,Non-Canonical,219,3211_1
26168,6145604386,Crying,219,3211_1
26169,6145604386,Non-Canonical,219,3211_1
26170,1209372077,Non-Canonical,219,3211_1
26171,1209372077,Crying,219,3211_1
26172,1209372077,Non-Canonical,219,3211_1
26173,1209372077,Junk,219,3211_1
26174,1209372077,Crying,219,3211_1
26175,2034123635,Crying,219,3211_1
26176,2034123635,Non-Canonical,219,3211_1
26177,2034123635,Non-Canonical,219,3211_1
26178,2034123635,Junk,219,3211_1
26179,2034123635,Crying,219,3211_1
26180,6455201755,Junk,219,3211_1
26181,6455201755,Crying,219,3211_1
26182,6455201755,Non-Canonical,219,3211_1
26183,6455201755,Non-Canonical,219,3211_1
26184,6455201755,Non-Canonical,219,3211_1
26185,9815345281,Non-Canonical,219,3211_1
26186,9815345281,Non-Canonical,219,3211_1
26187,9815345281,Crying,219,3211_1
26188,9815345281,Non-Canonical,219,3211_1
26189,9815345281,Crying,219,3211_1
26190,6589034100,Non-Canonical,219,3211_1
26191,6589034100,Non-Canonical,219,3211_1
26192,6589034100,Crying,219,3211_1
26193,6589034100,Non-Canonical,219,3211_1
26194,6589034100,Crying,219,3211_1
26195,9425825794,Laughing,219,3211_1
26196,9425825794,Junk,219,3211_1
26197,9425825794,Non-Canonical,219,3211_1
26198,9425825794,Non-Canonical,219,3211_1
26199,9425825794,Crying,219,3211_1
26200,592066496,Non-Canonical,219,3211_1
26201,592066496,Non-Canonical,219,3211_1
26202,592066496,Non-Canonical,219,3211_1
26203,592066496,Non-Canonical,219,3211_1
26204,592066496,Non-Canonical,219,3211_1
26205,724550004,Crying,219,3211_1
26206,724550004,Non-Canonical,219,3211_1
26207,724550004,Non-Canonical,219,3211_1
26208,724550004,Non-Canonical,219,3211_1
26209,724550004,Non-Canonical,219,3211_1
26210,3955259097,Non-Canonical,219,3211_1
26211,3955259097,Canonical,219,3211_1
26212,3955259097,Canonical,219,3211_1
26213,3955259097,Non-Canonical,219,3211_1
26214,3955259097,Non-Canonical,219,3211_1
26215,11806106,Crying,219,3211_1
26216,11806106,Non-Canonical,219,3211_1
26217,11806106,Canonical,219,3211_1
26218,11806106,Non-Canonical,219,3211_1
26219,11806106,Non-Canonical,219,3211_1
26220,7848982986,Non-Canonical,219,3211_1
26221,7848982986,Non-Canonical,219,3211_1
26222,7848982986,Laughing,219,3211_1
26223,7848982986,Non-Canonical,219,3211_1
26224,7848982986,Non-Canonical,219,3211_1
26225,7170362170,Canonical,219,3211_1
26226,7170362170,Non-Canonical,219,3211_1
26227,7170362170,Junk,219,3211_1
26228,7170362170,Non-Canonical,219,3211_1
26229,7170362170,Canonical,219,3211_1
26230,5274347669,Crying,219,3211_1
26231,5274347669,Crying,219,3211_1
26232,5274347669,Crying,219,3211_1
26233,5274347669,Laughing,219,3211_1
26234,5274347669,Non-Canonical,219,3211_1
26235,5720333340,Laughing,219,3211_1
26236,5720333340,Junk,219,3211_1
26237,5720333340,Laughing,219,3211_1
26238,5720333340,Laughing,219,3211_1
26239,5720333340,Junk,219,3211_1
26240,325951925,Crying,219,3211_1
26241,325951925,Crying,219,3211_1
26242,325951925,Non-Canonical,219,3211_1
26243,325951925,Canonical,219,3211_1
26244,325951925,Non-Canonical,219,3211_1
26245,4548620456,Non-Canonical,219,3211_1
26246,4548620456,Non-Canonical,219,3211_1
26247,4548620456,Crying,219,3211_1
26248,4548620456,Non-Canonical,219,3211_1
26249,4548620456,Laughing,219,3211_1
26250,5711268228,Crying,219,3211_1
26251,5711268228,Canonical,219,3211_1
26252,5711268228,Crying,219,3211_1
26253,5711268228,Crying,219,3211_1
26254,5711268228,Crying,219,3211_1
26255,6394940598,Non-Canonical,219,3211_1
26256,6394940598,Crying,219,3211_1
26257,6394940598,Non-Canonical,219,3211_1
26258,6394940598,Non-Canonical,219,3211_1
26259,6394940598,Crying,219,3211_1
26260,3714579961,Non-Canonical,219,3211_1
26261,3714579961,Junk,219,3211_1
26262,3714579961,Laughing,219,3211_1
26263,3714579961,Junk,219,3211_1
26264,3714579961,Junk,219,3211_1
26265,8631730458,Canonical,219,3211_1
26266,8631730458,Non-Canonical,219,3211_1
26267,8631730458,Non-Canonical,219,3211_1
26268,8631730458,Crying,219,3211_1
26269,8631730458,Non-Canonical,219,3211_1
26270,2884265879,Crying,219,3211_1
26271,2884265879,Crying,219,3211_1
26272,2884265879,Non-Canonical,219,3211_1
26273,2884265879,Crying,219,3211_1
26274,2884265879,Crying,219,3211_1
26275,5496202052,Crying,219,3211_1
26276,5496202052,Crying,219,3211_1
26277,5496202052,Crying,219,3211_1
26278,5496202052,Crying,219,3211_1
26279,5496202052,Crying,219,3211_1
26280,1548516105,Crying,219,3211_1
26281,1548516105,Non-Canonical,219,3211_1
26282,1548516105,Non-Canonical,219,3211_1
26283,1548516105,Laughing,219,3211_1
26284,1548516105,Crying,219,3211_1
26285,1926615787,Non-Canonical,219,3211_1
26286,1926615787,Canonical,219,3211_1
26287,1926615787,Non-Canonical,219,3211_1
26288,1926615787,Crying,219,3211_1
26289,1926615787,Non-Canonical,219,3211_1
26290,8624699075,Non-Canonical,219,3211_1
26291,8624699075,Non-Canonical,219,3211_1
26292,8624699075,Non-Canonical,219,3211_1
26293,8624699075,Non-Canonical,219,3211_1
26294,8624699075,Non-Canonical,219,3211_1
26295,3494738570,Non-Canonical,219,3211_1
26296,3494738570,Non-Canonical,219,3211_1
26297,3494738570,Non-Canonical,219,3211_1
26298,3494738570,Non-Canonical,219,3211_1
26299,3494738570,Non-Canonical,219,3211_1
26300,9208671674,Crying,219,3211_1
26301,9208671674,Non-Canonical,219,3211_1
26302,9208671674,Non-Canonical,219,3211_1
26303,9208671674,Non-Canonical,219,3211_1
26304,9208671674,Non-Canonical,219,3211_1
26305,4611049519,Non-Canonical,219,3211_1
26306,4611049519,Junk,219,3211_1
26307,4611049519,Junk,219,3211_1
26308,4611049519,Junk,219,3211_1
26309,4611049519,Junk,219,3211_1
26310,8318557367,Laughing,219,3211_1
26311,8318557367,Crying,219,3211_1
26312,8318557367,Crying,219,3211_1
26313,8318557367,Crying,219,3211_1
26314,8318557367,Crying,219,3211_1
26315,8106359340,Non-Canonical,219,3211_1
26316,8106359340,Non-Canonical,219,3211_1
26317,8106359340,Crying,219,3211_1
26318,8106359340,Non-Canonical,219,3211_1
26319,8106359340,Crying,219,3211_1
26320,9866846537,Crying,219,3211_1
26321,9866846537,Crying,219,3211_1
26322,9866846537,Non-Canonical,219,3211_1
26323,9866846537,Crying,219,3211_1
26324,9866846537,Non-Canonical,219,3211_1
26325,2553026771,Laughing,219,3211_1
26326,2553026771,Non-Canonical,219,3211_1
26327,2553026771,Crying,219,3211_1
26328,2553026771,Crying,219,3211_1
26329,2553026771,Crying,219,3211_1
26330,2212815121,Canonical,219,3211_1
26331,2212815121,Non-Canonical,219,3211_1
26332,2212815121,Non-Canonical,219,3211_1
26333,2212815121,Non-Canonical,219,3211_1
26334,2212815121,Crying,219,3211_1
26335,7886518897,Crying,219,3211_1
26336,7886518897,Crying,219,3211_1
26337,7886518897,Crying,219,3211_1
26338,7886518897,Laughing,219,3211_1
26339,7886518897,Crying,219,3211_1
26340,2856629827,Non-Canonical,219,3211_1
26341,2856629827,Crying,219,3211_1
26342,2856629827,Crying,219,3211_1
26343,2856629827,Canonical,219,3211_1
26344,2856629827,Crying,219,3211_1
26345,2382235941,Non-Canonical,219,3211_1
26346,2382235941,Non-Canonical,219,3211_1
26347,2382235941,Laughing,219,3211_1
26348,2382235941,Junk,219,3211_1
26349,2382235941,Canonical,219,3211_1
26350,2219456307,Crying,219,3211_1
26351,2219456307,Crying,219,3211_1
26352,2219456307,Non-Canonical,219,3211_1
26353,2219456307,Crying,219,3211_1
26354,2219456307,Non-Canonical,219,3211_1
26355,4899174270,Junk,219,3211_1
26356,4899174270,Junk,219,3211_1
26357,4899174270,Junk,219,3211_1
26358,4899174270,Junk,219,3211_1
26359,4899174270,Junk,219,3211_1
26360,5734094356,Crying,219,3211_1
26361,5734094356,Crying,219,3211_1
26362,5734094356,Crying,219,3211_1
26363,5734094356,Crying,219,3211_1
26364,5734094356,Junk,219,3211_1
26365,6174786769,Crying,219,3211_1
26366,6174786769,Crying,219,3211_1
26367,6174786769,Crying,219,3211_1
26368,6174786769,Junk,219,3211_1
26369,6174786769,Crying,219,3211_1
26370,34541758,Crying,219,3211_1
26371,34541758,Non-Canonical,219,3211_1
26372,34541758,Non-Canonical,219,3211_1
26373,34541758,Laughing,219,3211_1
26374,34541758,Crying,219,3211_1
26375,7643246903,Non-Canonical,219,3211_1
26376,7643246903,Non-Canonical,219,3211_1
26377,7643246903,Non-Canonical,219,3211_1
26378,7643246903,Non-Canonical,219,3211_1
26379,7643246903,Non-Canonical,219,3211_1
26380,7237815980,Crying,219,3211_1
26381,7237815980,Junk,219,3211_1
26382,7237815980,Junk,219,3211_1
26383,7237815980,Junk,219,3211_1
26384,7237815980,Crying,219,3211_1
26385,6910921962,Non-Canonical,219,3211_1
26386,6910921962,Crying,219,3211_1
26387,6910921962,Non-Canonical,219,3211_1
26388,6910921962,Crying,219,3211_1
26389,6910921962,Crying,219,3211_1
26390,1728556487,Non-Canonical,219,3211_1
26391,1728556487,Crying,219,3211_1
26392,1728556487,Crying,219,3211_1
26393,1728556487,Crying,219,3211_1
26394,1728556487,Non-Canonical,219,3211_1
26395,3559436876,Non-Canonical,219,3211_1
26396,3559436876,Crying,219,3211_1
26397,3559436876,Canonical,219,3211_1
26398,3559436876,Non-Canonical,219,3211_1
26399,3559436876,Canonical,219,3211_1
26400,4851658333,Non-Canonical,219,3211_1
26401,4851658333,Non-Canonical,219,3211_1
26402,4851658333,Non-Canonical,219,3211_1
26403,4851658333,Junk,219,3211_1
26404,4851658333,Canonical,219,3211_1
26405,1366058289,Canonical,219,3211_1
26406,1366058289,Crying,219,3211_1
26407,1366058289,Non-Canonical,219,3211_1
26408,1366058289,Non-Canonical,219,3211_1
26409,1366058289,Non-Canonical,219,3211_1
26410,504681264,Non-Canonical,219,3211_1
26411,504681264,Canonical,219,3211_1
26412,504681264,Crying,219,3211_1
26413,504681264,Non-Canonical,219,3211_1
26414,504681264,Crying,219,3211_1
26415,7445369097,Canonical,219,3211_1
26416,7445369097,Non-Canonical,219,3211_1
26417,7445369097,Crying,219,3211_1
26418,7445369097,Junk,219,3211_1
26419,7445369097,Crying,219,3211_1
26420,7203572699,Crying,219,3211_1
26421,7203572699,Crying,219,3211_1
26422,7203572699,Crying,219,3211_1
26423,7203572699,Crying,219,3211_1
26424,7203572699,Crying,219,3211_1
26425,5387553222,Junk,219,3211_1
26426,5387553222,Crying,219,3211_1
26427,5387553222,Crying,219,3211_1
26428,5387553222,Crying,219,3211_1
26429,5387553222,Junk,219,3211_1
26430,9494479504,Crying,219,3211_1
26431,9494479504,Non-Canonical,219,3211_1
26432,9494479504,Non-Canonical,219,3211_1
26433,9494479504,Crying,219,3211_1
26434,9494479504,Crying,219,3211_1
26435,2021094258,Canonical,219,3211_1
26436,2021094258,Non-Canonical,219,3211_1
26437,2021094258,Non-Canonical,219,3211_1
26438,2021094258,Crying,219,3211_1
26439,2021094258,Non-Canonical,219,3211_1
