"startTime","itsId","endTime","LENA_type","segmentId_DB","ChildID","Age_months_actual","filename","Endtime","Major_Choice","Num_Agreement"
13106.22,"20181128_142512_025480",13107.53,"Can/non-can","3888.DB1","3401_1",11.86,"20181128_142512_025480",13107.53,"Don't mark",3
13108.88,"20181128_142512_025480",13109.5,"Can/non-can","3440.DB1","3401_1",11.86,"20181128_142512_025480",13109.5,"Non-canonical syllables",3
13112.63,"20181128_142512_025480",13113.24,"Can/non-can","3398.DB1","3401_1",11.86,"20181128_142512_025480",13113.24,"Non-canonical syllables",3
13139.26,"20181128_142512_025480",13140.02,"Can/non-can","6155.DB1","3401_1",11.86,"20181128_142512_025480",13140.02,"Non-canonical syllables",2
13143.65,"20181128_142512_025480",13144.25,"Can/non-can","6377.DB1","3401_1",11.86,"20181128_142512_025480",13144.25,"Non-canonical syllables",3
13145.05,"20181128_142512_025480",13146.1,"Laughing","7072.DB1","3401_1",11.86,"20181128_142512_025480",13146.1,"Canonical syllables",3
13147.52,"20181128_142512_025480",13148.53,"Can/non-can","5701.DB1","3401_1",11.86,"20181128_142512_025480",13148.53,"Don't mark",3
13184.23,"20181128_142512_025480",13185.16,"Can/non-can","4770.DB1","3401_1",11.86,"20181128_142512_025480",13185.16,"Non-canonical syllables",2
13789.45,"20181128_142512_025480",13790.94,"Crying","6390.DB1","3401_1",11.86,"20181128_142512_025480",13790.94,"None",0
13794.05,"20181128_142512_025480",13796.49,"Crying","5247.DB1","3401_1",11.86,"20181128_142512_025480",13796.49,"Non-canonical syllables",2
13803.87,"20181128_142512_025480",13804.58,"Crying","4533.DB1","3401_1",11.86,"20181128_142512_025480",13804.58,"Non-canonical syllables",2
13807.6,"20181128_142512_025480",13809.66,"Crying","4231.DB1","3401_1",11.86,"20181128_142512_025480",13809.66,"Non-canonical syllables",2
13810.66,"20181128_142512_025480",13811.29,"Crying","4103.DB1","3401_1",11.86,"20181128_142512_025480",13811.29,"Non-canonical syllables",2
13812.38,"20181128_142512_025480",13813.01,"Crying","5031.DB1","3401_1",11.86,"20181128_142512_025480",13813.01,"Non-canonical syllables",2
13817.6,"20181128_142512_025480",13818.23,"Crying","4720.DB1","3401_1",11.86,"20181128_142512_025480",13818.23,"Crying",2
13819.9,"20181128_142512_025480",13821.23,"Crying","6858.DB1","3401_1",11.86,"20181128_142512_025480",13821.23,"Canonical syllables",3
13824.99,"20181128_142512_025480",13825.59,"Crying","3399.DB1","3401_1",11.86,"20181128_142512_025480",13825.59,"Canonical syllables",2
13835.45,"20181128_142512_025480",13836.05,"Crying","3122.DB1","3401_1",11.86,"20181128_142512_025480",13836.05,"Non-canonical syllables",3
13847.32,"20181128_142512_025480",13849,"Crying","5158.DB1","3401_1",11.86,"20181128_142512_025480",13849,"Crying",2
13877.37,"20181128_142512_025480",13877.97,"Crying","3105.DB1","3401_1",11.86,"20181128_142512_025480",13877.97,"Non-canonical syllables",2
13878.77,"20181128_142512_025480",13880.86,"Crying","4123.DB1","3401_1",11.86,"20181128_142512_025480",13880.86,"Crying",3
13891.69,"20181128_142512_025480",13892.8,"Crying","5545.DB1","3401_1",11.86,"20181128_142512_025480",13892.8,"Non-canonical syllables",2
13894.83,"20181128_142512_025480",13896.87,"Crying","3009.DB1","3401_1",11.86,"20181128_142512_025480",13896.87,"Non-canonical syllables",3
13902.98,"20181128_142512_025480",13903.58,"Crying","5515.DB1","3401_1",11.86,"20181128_142512_025480",13903.58,"Non-canonical syllables",2
13909.59,"20181128_142512_025480",13911.97,"Crying","4254.DB1","3401_1",11.86,"20181128_142512_025480",13911.97,"Non-canonical syllables",3
13920.89,"20181128_142512_025480",13922.75,"Crying","7086.DB1","3401_1",11.86,"20181128_142512_025480",13922.75,"Non-canonical syllables",2
13936.58,"20181128_142512_025480",13937.18,"Crying","7311.DB1","3401_1",11.86,"20181128_142512_025480",13937.18,"Non-canonical syllables",2
14011.93,"20181128_142512_025480",14012.53,"Crying","7051.DB1","3401_1",11.86,"20181128_142512_025480",14012.53,"Non-canonical syllables",3
14014.24,"20181128_142512_025480",14015.24,"Can/non-can","4501.DB1","3401_1",11.86,"20181128_142512_025480",14015.24,"Don't mark",3
14018.35,"20181128_142512_025480",14018.96,"Crying","3258.DB1","3401_1",11.86,"20181128_142512_025480",14018.96,"Crying",2
14045.15,"20181128_142512_025480",14046.64,"Crying","3346.DB1","3401_1",11.86,"20181128_142512_025480",14046.64,"Non-canonical syllables",2
14048.01,"20181128_142512_025480",14048.61,"Crying","2990.DB1","3401_1",11.86,"20181128_142512_025480",14048.61,"Non-canonical syllables",3
14049.52,"20181128_142512_025480",14050.52,"Crying","4684.DB1","3401_1",11.86,"20181128_142512_025480",14050.52,"Canonical syllables",2
14053.54,"20181128_142512_025480",14054.14,"Can/non-can","4006.DB1","3401_1",11.86,"20181128_142512_025480",14054.14,"Non-canonical syllables",2
14055.32,"20181128_142512_025480",14056.32,"Can/non-can","4504.DB1","3401_1",11.86,"20181128_142512_025480",14056.32,"Don't mark",3
14084.75,"20181128_142512_025480",14087.66,"Crying","7135.DB1","3401_1",11.86,"20181128_142512_025480",14087.66,"Non-canonical syllables",3
14399.57,"20181128_142512_025480",14402.02,"Can/non-can","4638.DB1","3401_1",11.86,"20181128_142512_025480",14402.02,"None",0
14433.4,"20181128_142512_025480",14434.03,"Can/non-can","3638.DB1","3401_1",11.86,"20181128_142512_025480",14434.03,"Don't mark",3
14450.23,"20181128_142512_025480",14451.24,"Can/non-can","5718.DB1","3401_1",11.86,"20181128_142512_025480",14451.24,"None",0
14456.94,"20181128_142512_025480",14457.54,"Can/non-can","4470.DB1","3401_1",11.86,"20181128_142512_025480",14457.54,"Non-canonical syllables",3
14459.79,"20181128_142512_025480",14460.52,"Can/non-can","5727.DB1","3401_1",11.86,"20181128_142512_025480",14460.52,"Non-canonical syllables",2
14479.07,"20181128_142512_025480",14480.49,"Crying","4464.DB1","3401_1",11.86,"20181128_142512_025480",14480.49,"Non-canonical syllables",2
14484.66,"20181128_142512_025480",14486.16,"Crying","6640.DB1","3401_1",11.86,"20181128_142512_025480",14486.16,"Non-canonical syllables",2
14487.82,"20181128_142512_025480",14489.03,"Crying","6453.DB1","3401_1",11.86,"20181128_142512_025480",14489.03,"Non-canonical syllables",2
14489.98,"20181128_142512_025480",14492.28,"Crying","5335.DB1","3401_1",11.86,"20181128_142512_025480",14492.28,"Non-canonical syllables",2
14493.45,"20181128_142512_025480",14494.05,"Crying","5781.DB1","3401_1",11.86,"20181128_142512_025480",14494.05,"Non-canonical syllables",2
14494.85,"20181128_142512_025480",14497.67,"Crying","6906.DB1","3401_1",11.86,"20181128_142512_025480",14497.67,"Crying",2
14500.36,"20181128_142512_025480",14501.91,"Crying","4445.DB1","3401_1",11.86,"20181128_142512_025480",14501.91,"Non-canonical syllables",2
14502.71,"20181128_142512_025480",14503.63,"Crying","4203.DB1","3401_1",11.86,"20181128_142512_025480",14503.63,"Non-canonical syllables",3
14504.57,"20181128_142512_025480",14505.17,"Crying","5993.DB1","3401_1",11.86,"20181128_142512_025480",14505.17,"None",0
14507.93,"20181128_142512_025480",14509.32,"Crying","4159.DB1","3401_1",11.86,"20181128_142512_025480",14509.32,"None",0
14510.32,"20181128_142512_025480",14511.61,"Crying","4643.DB1","3401_1",11.86,"20181128_142512_025480",14511.61,"None",0
14517.51,"20181128_142512_025480",14518.89,"Can/non-can","5276.DB1","3401_1",11.86,"20181128_142512_025480",14518.89,"Non-canonical syllables",3
14519.69,"20181128_142512_025480",14520.4,"Crying","5225.DB1","3401_1",11.86,"20181128_142512_025480",14520.4,"None",0
14521.24,"20181128_142512_025480",14521.84,"Crying","4473.DB1","3401_1",11.86,"20181128_142512_025480",14521.84,"Canonical syllables",2
14522.64,"20181128_142512_025480",14524.23,"Crying","4835.DB1","3401_1",11.86,"20181128_142512_025480",14524.23,"None",0
14581.06,"20181128_142512_025480",14581.81,"Can/non-can","5911.DB1","3401_1",11.86,"20181128_142512_025480",14581.81,"Don't mark",2
14582.91,"20181128_142512_025480",14583.63,"Crying","4280.DB1","3401_1",11.86,"20181128_142512_025480",14583.63,"Non-canonical syllables",2
14583.63,"20181128_142512_025480",14584.44,"Crying","7087.DB1","3401_1",11.86,"20181128_142512_025480",14584.44,"Non-canonical syllables",3
14584.44,"20181128_142512_025480",14586.17,"Crying","3949.DB1","3401_1",11.86,"20181128_142512_025480",14586.17,"Non-canonical syllables",2
14593.33,"20181128_142512_025480",14593.93,"Laughing","3181.DB1","3401_1",11.86,"20181128_142512_025480",14593.93,"Non-canonical syllables",3
14605.76,"20181128_142512_025480",14606.43,"Can/non-can","4940.DB1","3401_1",11.86,"20181128_142512_025480",14606.43,"None",0
14621.55,"20181128_142512_025480",14622.15,"Can/non-can","2766.DB1","3401_1",11.86,"20181128_142512_025480",14622.15,"Non-canonical syllables",2
14642.03,"20181128_142512_025480",14642.63,"Can/non-can","5379.DB1","3401_1",11.86,"20181128_142512_025480",14642.63,"Non-canonical syllables",2
14658.89,"20181128_142512_025480",14659.68,"Can/non-can","5133.DB1","3401_1",11.86,"20181128_142512_025480",14659.68,"None",0
14663.77,"20181128_142512_025480",14664.41,"Can/non-can","7261.DB1","3401_1",11.86,"20181128_142512_025480",14664.41,"Don't mark",2
14675.48,"20181128_142512_025480",14676.1,"Can/non-can","3757.DB1","3401_1",11.86,"20181128_142512_025480",14676.1,"Non-canonical syllables",2
14684.75,"20181128_142512_025480",14685.37,"Can/non-can","3835.DB1","3401_1",11.86,"20181128_142512_025480",14685.37,"Canonical syllables",2
14992.79,"20181128_142512_025480",14993.4,"Can/non-can","5453.DB1","3401_1",11.86,"20181128_142512_025480",14993.4,"None",0
15007.73,"20181128_142512_025480",15008.33,"Can/non-can","7221.DB1","3401_1",11.86,"20181128_142512_025480",15008.33,"Canonical syllables",2
15043.19,"20181128_142512_025480",15043.79,"Can/non-can","7058.DB1","3401_1",11.86,"20181128_142512_025480",15043.79,"Non-canonical syllables",3
15081.02,"20181128_142512_025480",15081.62,"Can/non-can","6588.DB1","3401_1",11.86,"20181128_142512_025480",15081.62,"Non-canonical syllables",3
15089.21,"20181128_142512_025480",15090.23,"Can/non-can","5299.DB1","3401_1",11.86,"20181128_142512_025480",15090.23,"Non-canonical syllables",2
15091.4,"20181128_142512_025480",15092.16,"Can/non-can","6592.DB1","3401_1",11.86,"20181128_142512_025480",15092.16,"Non-canonical syllables",3
15094.19,"20181128_142512_025480",15094.9,"Can/non-can","2720.DB1","3401_1",11.86,"20181128_142512_025480",15094.9,"Don't mark",2
15112.17,"20181128_142512_025480",15112.88,"Can/non-can","3728.DB1","3401_1",11.86,"20181128_142512_025480",15112.88,"Canonical syllables",2
15115.12,"20181128_142512_025480",15115.82,"Can/non-can","5680.DB1","3401_1",11.86,"20181128_142512_025480",15115.82,"Non-canonical syllables",3
15163.71,"20181128_142512_025480",15164.55,"Can/non-can","7269.DB1","3401_1",11.86,"20181128_142512_025480",15164.55,"Non-canonical syllables",3
15172.15,"20181128_142512_025480",15173.54,"Crying","4245.DB1","3401_1",11.86,"20181128_142512_025480",15173.54,"Laughing",2
15175.79,"20181128_142512_025480",15176.63,"Crying","3200.DB1","3401_1",11.86,"20181128_142512_025480",15176.63,"Canonical syllables",2
15186.41,"20181128_142512_025480",15187.01,"Crying","3170.DB1","3401_1",11.86,"20181128_142512_025480",15187.01,"Laughing",2
15187.01,"20181128_142512_025480",15187.81,"Can/non-can","6145.DB1","3401_1",11.86,"20181128_142512_025480",15187.81,"Don't mark",2
15189.5,"20181128_142512_025480",15190.16,"Can/non-can","5216.DB1","3401_1",11.86,"20181128_142512_025480",15190.16,"Non-canonical syllables",3
15197.22,"20181128_142512_025480",15197.96,"Crying","5326.DB1","3401_1",11.86,"20181128_142512_025480",15197.96,"None",0
15202.29,"20181128_142512_025480",15202.89,"Can/non-can","3853.DB1","3401_1",11.86,"20181128_142512_025480",15202.89,"Non-canonical syllables",3
15215.14,"20181128_142512_025480",15215.94,"Can/non-can","4384.DB1","3401_1",11.86,"20181128_142512_025480",15215.94,"Non-canonical syllables",2
15247.54,"20181128_142512_025480",15248.39,"Can/non-can","3108.DB1","3401_1",11.86,"20181128_142512_025480",15248.39,"Non-canonical syllables",2
15255.7,"20181128_142512_025480",15256.31,"Laughing","3464.DB1","3401_1",11.86,"20181128_142512_025480",15256.31,"Non-canonical syllables",2
15260.26,"20181128_142512_025480",15260.86,"Can/non-can","5603.DB1","3401_1",11.86,"20181128_142512_025480",15260.86,"Non-canonical syllables",2
15268.58,"20181128_142512_025480",15269.43,"Can/non-can","5467.DB1","3401_1",11.86,"20181128_142512_025480",15269.43,"Non-canonical syllables",3
15281.46,"20181128_142512_025480",15282.06,"Can/non-can","5356.DB1","3401_1",11.86,"20181128_142512_025480",15282.06,"Non-canonical syllables",3
15600.86,"20181128_142512_025480",15601.61,"Can/non-can","2875.DB1","3401_1",11.86,"20181128_142512_025480",15601.61,"Non-canonical syllables",2
15640.2,"20181128_142512_025480",15641.55,"Can/non-can","2735.DB1","3401_1",11.86,"20181128_142512_025480",15641.55,"Non-canonical syllables",3
15642.35,"20181128_142512_025480",15643.14,"Can/non-can","4948.DB1","3401_1",11.86,"20181128_142512_025480",15643.14,"Canonical syllables",2
15646.45,"20181128_142512_025480",15647.08,"Can/non-can","3061.DB1","3401_1",11.86,"20181128_142512_025480",15647.08,"Non-canonical syllables",2
15654.63,"20181128_142512_025480",15656.04,"Crying","5697.DB1","3401_1",11.86,"20181128_142512_025480",15656.04,"None",0
15661.55,"20181128_142512_025480",15662.15,"Can/non-can","4965.DB1","3401_1",11.86,"20181128_142512_025480",15662.15,"None",0
15664.7,"20181128_142512_025480",15665.64,"Can/non-can","5504.DB1","3401_1",11.86,"20181128_142512_025480",15665.64,"Non-canonical syllables",2
15679.73,"20181128_142512_025480",15680.78,"Can/non-can","6292.DB1","3401_1",11.86,"20181128_142512_025480",15680.78,"Non-canonical syllables",2
15698.61,"20181128_142512_025480",15699.21,"Can/non-can","3201.DB1","3401_1",11.86,"20181128_142512_025480",15699.21,"Non-canonical syllables",2
15700.01,"20181128_142512_025480",15700.61,"Can/non-can","6579.DB1","3401_1",11.86,"20181128_142512_025480",15700.61,"Non-canonical syllables",3
15752,"20181128_142512_025480",15752.6,"Can/non-can","2892.DB1","3401_1",11.86,"20181128_142512_025480",15752.6,"Non-canonical syllables",2
15755.44,"20181128_142512_025480",15756.39,"Can/non-can","5985.DB1","3401_1",11.86,"20181128_142512_025480",15756.39,"Canonical syllables",2
15771.04,"20181128_142512_025480",15771.89,"Can/non-can","6618.DB1","3401_1",11.86,"20181128_142512_025480",15771.89,"Canonical syllables",3
15779.23,"20181128_142512_025480",15779.89,"Can/non-can","7049.DB1","3401_1",11.86,"20181128_142512_025480",15779.89,"Non-canonical syllables",3
15782.99,"20181128_142512_025480",15783.96,"Can/non-can","6637.DB1","3401_1",11.86,"20181128_142512_025480",15783.96,"Non-canonical syllables",3
15784.76,"20181128_142512_025480",15785.38,"Can/non-can","3086.DB1","3401_1",11.86,"20181128_142512_025480",15785.38,"Don't mark",3
15843.85,"20181128_142512_025480",15844.98,"Can/non-can","5424.DB1","3401_1",11.86,"20181128_142512_025480",15844.98,"Non-canonical syllables",3
16317.71,"20181128_142512_025480",16318.31,"Crying","3069.DB1","3401_1",11.86,"20181128_142512_025480",16318.31,"Don't mark",3
16421.31,"20181128_142512_025480",16421.99,"Laughing","5569.DB1","3401_1",11.86,"20181128_142512_025480",16421.99,"Non-canonical syllables",3
18241.75,"20181128_142512_025480",18242.36,"Crying","7270.DB1","3401_1",11.86,"20181128_142512_025480",18242.36,"Non-canonical syllables",3
18245.18,"20181128_142512_025480",18246.1,"Can/non-can","5518.DB1","3401_1",11.86,"20181128_142512_025480",18246.1,"Don't mark",3
18256.69,"20181128_142512_025480",18257.29,"Can/non-can","3753.DB1","3401_1",11.86,"20181128_142512_025480",18257.29,"Don't mark",2
18265.02,"20181128_142512_025480",18265.96,"Can/non-can","6398.DB1","3401_1",11.86,"20181128_142512_025480",18265.96,"Don't mark",3
19210.57,"20181128_142512_025480",19211.2,"Crying","3115.DB1","3401_1",11.86,"20181128_142512_025480",19211.2,"Non-canonical syllables",2
19278.06,"20181128_142512_025480",19278.66,"Can/non-can","5598.DB1","3401_1",11.86,"20181128_142512_025480",19278.66,"Non-canonical syllables",3
19310.03,"20181128_142512_025480",19311.4,"Crying","2725.DB1","3401_1",11.86,"20181128_142512_025480",19311.4,"Crying",3
19327.61,"20181128_142512_025480",19328.21,"Can/non-can","7069.DB1","3401_1",11.86,"20181128_142512_025480",19328.21,"Don't mark",2
19342.76,"20181128_142512_025480",19343.37,"Can/non-can","2980.DB1","3401_1",11.86,"20181128_142512_025480",19343.37,"Non-canonical syllables",3
19348.17,"20181128_142512_025480",19348.77,"Can/non-can","5358.DB1","3401_1",11.86,"20181128_142512_025480",19348.77,"Don't mark",2
19356.43,"20181128_142512_025480",19357.18,"Crying","4413.DB1","3401_1",11.86,"20181128_142512_025480",19357.18,"None",0
19362.76,"20181128_142512_025480",19363.63,"Can/non-can","6970.DB1","3401_1",11.86,"20181128_142512_025480",19363.63,"Non-canonical syllables",3
19367.78,"20181128_142512_025480",19368.38,"Can/non-can","4227.DB1","3401_1",11.86,"20181128_142512_025480",19368.38,"Don't mark",3
19369.84,"20181128_142512_025480",19371.24,"Can/non-can","5367.DB1","3401_1",11.86,"20181128_142512_025480",19371.24,"Don't mark",3
19374.75,"20181128_142512_025480",19375.93,"Can/non-can","3744.DB1","3401_1",11.86,"20181128_142512_025480",19375.93,"Don't mark",3
19376.78,"20181128_142512_025480",19377.38,"Can/non-can","3671.DB1","3401_1",11.86,"20181128_142512_025480",19377.38,"Don't mark",3
19378.26,"20181128_142512_025480",19379.55,"Can/non-can","4575.DB1","3401_1",11.86,"20181128_142512_025480",19379.55,"Don't mark",3
19381.76,"20181128_142512_025480",19382.36,"Can/non-can","5354.DB1","3401_1",11.86,"20181128_142512_025480",19382.36,"Don't mark",3
19389.42,"20181128_142512_025480",19390.46,"Can/non-can","7044.DB1","3401_1",11.86,"20181128_142512_025480",19390.46,"Don't mark",3
19390.46,"20181128_142512_025480",19391.06,"Crying","3969.DB1","3401_1",11.86,"20181128_142512_025480",19391.06,"Don't mark",2
19396.48,"20181128_142512_025480",19397.1,"Can/non-can","7288.DB1","3401_1",11.86,"20181128_142512_025480",19397.1,"Don't mark",3
19397.91,"20181128_142512_025480",19399.13,"Can/non-can","5899.DB1","3401_1",11.86,"20181128_142512_025480",19399.13,"Don't mark",3
19399.13,"20181128_142512_025480",19399.73,"Can/non-can","6095.DB1","3401_1",11.86,"20181128_142512_025480",19399.73,"Don't mark",2
19401.22,"20181128_142512_025480",19402.46,"Can/non-can","4597.DB1","3401_1",11.86,"20181128_142512_025480",19402.46,"Don't mark",3
19417.94,"20181128_142512_025480",19418.54,"Laughing","7283.DB1","3401_1",11.86,"20181128_142512_025480",19418.54,"Non-canonical syllables",3
19419.35,"20181128_142512_025480",19419.97,"Crying","3481.DB1","3401_1",11.86,"20181128_142512_025480",19419.97,"Non-canonical syllables",2
