"","segmentId_DB","Answer","ChildID","Age_months_actual","filename","Starttime","Endtime","Major_Choice","Num_Agreement"
"5435","21083.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",43613.46,43625.24,"Crying",3
"5436","21087.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37818.05,37818.67,"Crying",3
"5437","21088.DB1","Crying","3681_1",4.67,"20181023_153740_024881",44503.87,44505.1,"Crying",2
"5438","21089.DB1","Crying","3681_1",4.67,"20181023_153740_024881",42515.42,42518.16,"Crying",3
"5439","21090.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37962.31,37963.39,"Crying",2
"5440","21093.DB1","Crying","3681_1",4.67,"20181023_153740_024881",43552.18,43553.33,"Crying",2
"5441","21094.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37811.45,37812.78,"Crying",3
"5442","21096.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",44314.34,44315.14,"Non-canonical syllables",3
"5443","21099.DB1","Crying","3681_1",4.67,"20181023_153740_024881",38499.43,38500.64,"Crying",3
"5444","21105.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37940.49,37941.12,"None",0
"5445","21106.DB1","","3681_1",4.67,"20181023_153740_024881",41112.33,41112.93,"Non-canonical syllables",3
"5446","21108.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37572.33,37573.33,"Crying",3
"5447","21114.DB1","Junk","3681_1",4.67,"20181023_153740_024881",42685.66,42686.26,"Don't mark",3
"5448","21116.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37692.96,37699.53,"Crying",3
"5449","21117.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37818.67,37820.68,"Crying",3
"5450","21125.DB1","Junk","3681_1",4.67,"20181023_153740_024881",43194.97,43195.86,"Don't mark",3
"5451","21127.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",44515.53,44516.28,"Non-canonical syllables",3
"5452","21128.DB1","","3681_1",4.67,"20181023_153740_024881",37834.29,37835.29,"Non-canonical syllables",2
"5453","21132.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37563.01,37564.23,"Non-canonical syllables",2
"5454","21133.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",42324.97,42335.19,"Crying",2
"5455","21135.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",38015.93,38019.06,"Crying",3
"5456","21140.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",42965.64,42966.24,"Canonical syllables",2
"5457","21144.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",42338.28,42357.21,"Crying",3
"5458","21156.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37864.53,37867.36,"Crying",3
"5459","21158.DB1","Junk","3681_1",4.67,"20181023_153740_024881",43197.16,43197.98,"Don't mark",3
"5460","21161.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37667.78,37669.3,"Crying",2
"5461","21165.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",38041.49,38042.75,"Non-canonical syllables",2
"5462","21166.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",37767.04,37768.13,"Non-canonical syllables",2
"5463","21167.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37824.51,37826.01,"Crying",3
"5464","21177.DB1","Junk","3681_1",4.67,"20181023_153740_024881",42782.19,42782.79,"Non-canonical syllables",2
"5465","21178.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37549.56,37550.16,"Non-canonical syllables",2
"5466","21179.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",41047.28,41047.9,"Non-canonical syllables",3
"5467","21180.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37741.35,37742.35,"Crying",2
"5468","21183.DB1","Non-Canonical","3681_1",4.67,"20181023_153740_024881",42884.84,42885.57,"Non-canonical syllables",3
"5469","21187.DB1","Crying","3681_1",4.67,"20181023_153740_024881",43771.94,43773.75,"Crying",3
"5470","21191.DB1","Junk","3681_1",4.67,"20181023_153740_024881",37828.71,37829.73,"Crying",2
"5471","21194.DB1","Crying","3681_1",4.67,"20181023_153740_024881",38547.79,38548.79,"Crying",3
"5472","21197.DB1","Crying","3681_1",4.67,"20181023_153740_024881",38504.5,38508.52,"Crying",3
"5473","21204.DB1","Crying","3681_1",4.67,"20181023_153740_024881",44246.58,44247.82,"Non-canonical syllables",3
"5474","21205.DB1","Crying","3681_1",4.67,"20181023_153740_024881",37812.78,37813.59,"Crying",2
